Ngày,Mã tỉnh,Tên tỉnh,Mã phường,Tên phường,Tổng chi phí bảo hiểm,Tổng chi phí thuốc,Tổng chi phí thuốc BHYT
17/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
17/04/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
17/04/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,0.0
17/05/2024,75,Đồng Nai,26035,Phường Tam Hòa,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,0.0
17/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,0.0
17/06/2024,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
17/06/2025,75,Đồng Nai,25993,Phường Trảng Dài,5575482.0,0.0,0.0
17/06/2025,75,Đồng Nai,25996,Phường Tân Phong,114260304.8,0.0,0.0
17/06/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
17/06/2025,75,Đồng Nai,26002,Phường Hố Nai,10405680.0,0.0,0.0
17/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,1018823520.0,0.0,0.0
17/06/2025,75,Đồng Nai,26020,Phường Long Bình,3395036.0,0.0,0.0
17/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
17/06/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,0.0
17/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,694589336.0,0.0,0.0
17/06/2025,75,Đồng Nai,26068,Phường Hóa An,21147164.0,0.0,0.0
17/06/2025,75,Đồng Nai,26095,Phường Suối Tre,641878573.9,0.0,0.0
17/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,488080780.0,0.0,0.0
17/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,75474241.0,0.0,0.0
17/06/2025,75,Đồng Nai,26293,Xã Giang Điền,0.0,0.0,0.0
17/06/2025,75,Đồng Nai,26296,Xã An Viễn,36608215.0,0.0,0.0
17/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,0.0
17/06/2025,75,Đồng Nai,26311,Xã Quang Trung,52454370.0,0.0,0.0
17/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,10977144.0,0.0,0.0
17/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,165004511.0,0.0,0.0
17/06/2025,75,Đồng Nai,26362,Xã Sông Ray,4503354.0,0.0,0.0
17/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,168148722.0,0.0,0.0
17/06/2025,75,Đồng Nai,26374,Phường Tam Phước,63702638.0,0.0,0.0
17/06/2025,75,Đồng Nai,26377,Phường Phước Tân,52039400.0,0.0,0.0
17/06/2025,75,Đồng Nai,26416,Xã Phước Bình,39276228.0,0.0,0.0
17/06/2025,75,Đồng Nai,26452,Xã Suối Cát,180248535.8,0.0,0.0
17/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,364011718.0,0.0,0.0
17/06/2025,75,Đồng Nai,26470,Xã Phước Thiền,0.0,0.0,0.0
17/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,24174696.0,0.0,0.0
17/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,2493228.0,0.0,0.0
17/07/2025,75,Đồng Nai,25996,Phường Tân Phong,112846749.9,0.0,0.0
17/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,297117138.0,0.0,0.0
17/07/2025,75,Đồng Nai,26068,Phường Hóa An,36073443.0,0.0,0.0
17/07/2025,75,Đồng Nai,26095,Phường Suối Tre,318203553.0,0.0,0.0
17/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,208555412.0,0.0,0.0
17/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,135011507.0,0.0,0.0
17/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,78540978.0,0.0,0.0
17/07/2025,75,Đồng Nai,26296,Xã An Viễn,21467159.0,0.0,0.0
17/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,2474860.0,0.0,0.0
17/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,42597631.0,0.0,0.0
17/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,92846148.6,0.0,0.0
17/07/2025,75,Đồng Nai,26374,Phường Tam Phước,1234826.0,0.0,0.0
17/07/2025,75,Đồng Nai,26377,Phường Phước Tân,29478111.0,0.0,0.0
17/07/2025,75,Đồng Nai,26416,Xã Phước Bình,5553427.0,0.0,0.0
17/07/2025,75,Đồng Nai,26452,Xã Suối Cát,3523900.0,0.0,0.0
17/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,103603303.0,0.0,0.0
17/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,25929690.0,0.0,0.0
17/08/2025,75,Đồng Nai,25996,Phường Tân Phong,20021847.0,0.0,0.0
17/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
17/08/2025,75,Đồng Nai,26050,Phường An Bình,3145544.0,0.0,0.0
17/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,372195594.0,0.0,0.0
17/08/2025,75,Đồng Nai,26095,Phường Suối Tre,426760267.5,0.0,0.0
17/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,36972784.0,0.0,0.0
17/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,265002272.0,0.0,0.0
17/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,142546052.0,0.0,0.0
17/08/2025,75,Đồng Nai,26296,Xã An Viễn,10181903.0,0.0,0.0
17/08/2025,75,Đồng Nai,26311,Xã Quang Trung,30417591.0,0.0,0.0
17/08/2025,75,Đồng Nai,26362,Xã Sông Ray,5132943.0,0.0,0.0
17/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,172323527.79,0.0,0.0
17/08/2025,75,Đồng Nai,26389,Xã Long Đức,10891630.0,0.0,0.0
17/08/2025,75,Đồng Nai,26416,Xã Phước Bình,841500.0,0.0,0.0
17/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,90709740.0,0.0,0.0
17/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,27336330.0,0.0,0.0
17/12/2024,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
18/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
18/01/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
18/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0
18/02/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
18/02/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
18/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
18/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
18/02/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
18/03/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
18/03/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
18/03/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
18/03/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
18/03/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,180400.0,0.0,0.0
18/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
18/03/2025,75,Đồng Nai,26254,Xã Cây Gáo,0.0,0.0,0.0
18/03/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
18/03/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
18/03/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
18/03/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
18/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0
18/04/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
18/04/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
18/04/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
18/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
18/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
18/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
18/04/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
18/04/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
18/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
18/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
18/04/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
18/04/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
18/04/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,0.0
18/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,0.0
18/06/2025,75,Đồng Nai,25996,Phường Tân Phong,18562450.71,0.0,0.0
18/06/2025,75,Đồng Nai,26002,Phường Hố Nai,0.0,0.0,0.0
18/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,1123122013.0,0.0,0.0
18/06/2025,75,Đồng Nai,26020,Phường Long Bình,2060616.0,0.0,0.0
18/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,51094273.99,0.0,0.0
18/06/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,0.0
18/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,524554233.5,0.0,0.0
18/06/2025,75,Đồng Nai,26068,Phường Hóa An,26948574.0,0.0,0.0
18/06/2025,75,Đồng Nai,26095,Phường Suối Tre,581234457.36,0.0,0.0
18/06/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,4325803.0,0.0,0.0
18/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,521253101.0,0.0,0.0
18/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,105861643.0,0.0,0.0
18/06/2025,75,Đồng Nai,26296,Xã An Viễn,30301140.0,0.0,0.0
18/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,0.0
18/06/2025,75,Đồng Nai,26311,Xã Quang Trung,19307883.0,0.0,0.0
18/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,9495566.0,0.0,0.0
18/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,143007030.0,0.0,0.0
18/06/2025,75,Đồng Nai,26362,Xã Sông Ray,18307638.0,0.0,0.0
18/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,165503442.2,0.0,0.0
18/06/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
18/06/2025,75,Đồng Nai,26377,Phường Phước Tân,18699234.0,0.0,0.0
18/06/2025,75,Đồng Nai,26416,Xã Phước Bình,18373600.0,0.0,0.0
18/06/2025,75,Đồng Nai,26452,Xã Suối Cát,29757319.0,0.0,0.0
18/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,264617211.0,0.0,0.0
18/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,29484042.0,0.0,0.0
18/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,1942029.0,0.0,0.0
18/07/2025,75,Đồng Nai,25996,Phường Tân Phong,77554131.0,0.0,0.0
18/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,360092710.0,0.0,0.0
18/07/2025,75,Đồng Nai,26068,Phường Hóa An,32536748.0,0.0,0.0
18/07/2025,75,Đồng Nai,26095,Phường Suối Tre,406606762.2,0.0,0.0
18/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,143365596.0,0.0,0.0
18/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,87560182.0,0.0,0.0
18/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,157347197.0,0.0,0.0
18/07/2025,75,Đồng Nai,26296,Xã An Viễn,54413814.0,0.0,0.0
18/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1890416.0,0.0,0.0
18/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,30576667.0,0.0,0.0
18/07/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,4378080.0,0.0,0.0
18/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,197085191.0,0.0,0.0
18/07/2025,75,Đồng Nai,26374,Phường Tam Phước,12528438.0,0.0,0.0
18/07/2025,75,Đồng Nai,26377,Phường Phước Tân,46441301.0,0.0,0.0
18/07/2025,75,Đồng Nai,26416,Xã Phước Bình,28847904.0,0.0,0.0
18/07/2025,75,Đồng Nai,26452,Xã Suối Cát,22753505.4,0.0,0.0
18/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,90255680.0,0.0,0.0
18/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,34074209.0,0.0,0.0
18/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,39861117.0,0.0,0.0
18/08/2025,75,Đồng Nai,25996,Phường Tân Phong,269958174.14,0.0,0.0
18/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,46570529.75,0.0,0.0
18/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,574476601.5,0.0,0.0
18/08/2025,75,Đồng Nai,26068,Phường Hóa An,51533293.0,0.0,0.0
18/08/2025,75,Đồng Nai,26095,Phường Suối Tre,929879927.3,0.0,0.0
18/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,73091281.0,0.0,0.0
18/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,757584465.18,0.0,0.0
18/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,243186893.0,0.0,0.0
18/08/2025,75,Đồng Nai,26296,Xã An Viễn,27124781.0,0.0,0.0
18/08/2025,75,Đồng Nai,26311,Xã Quang Trung,64524227.0,0.0,0.0
18/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1276300.0,0.0,0.0
18/08/2025,75,Đồng Nai,26362,Xã Sông Ray,41505714.0,0.0,0.0
18/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,339021033.8,0.0,0.0
18/08/2025,75,Đồng Nai,26389,Xã Long Đức,18099925.0,0.0,0.0
18/08/2025,75,Đồng Nai,26416,Xã Phước Bình,1730800.0,0.0,0.0
18/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,8212186.0,0.0,0.0
18/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,34280596.0,0.0,0.0
18/10/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
18/12/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
18/12/2024,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
19/01/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
19/01/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
19/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
19/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0
19/02/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
19/02/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
19/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
19/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,0.0
19/02/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
19/03/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,0.0
19/03/2025,75,Đồng Nai,26026,Phường Tân Mai,0.0,0.0,0.0
19/03/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,0.0
19/03/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
19/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
19/03/2025,75,Đồng Nai,26254,Xã Cây Gáo,0.0,0.0,0.0
19/03/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
19/03/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
19/03/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
19/03/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
19/03/2025,75,Đồng Nai,26479,Thị Trấn Hiệp Phước,0.0,0.0,0.0
19/04/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,0.0
19/04/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
19/04/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,0.0
19/04/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,0.0
19/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
19/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
19/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
19/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
19/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,0.0
19/04/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
19/04/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,25996,Phường Tân Phong,8303301.96,0.0,0.0
19/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26056,Phường Long Bình Tân,41850900.0,0.0,0.0
19/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26095,Phường Suối Tre,121787052.0,0.0,0.0
19/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26377,Phường Phước Tân,23464618.0,0.0,0.0
19/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,0.0
19/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1101400.0,0.0,0.0
19/06/2025,75,Đồng Nai,25996,Phường Tân Phong,31279880.58,0.0,0.0
19/06/2025,75,Đồng Nai,26002,Phường Hố Nai,21427108.0,0.0,0.0
19/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,1012934843.0,0.0,0.0
19/06/2025,75,Đồng Nai,26020,Phường Long Bình,2841181.0,0.0,0.0
19/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,157315802.91,0.0,0.0
19/06/2025,75,Đồng Nai,26050,Phường An Bình,10530538.0,0.0,0.0
19/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,657032553.0,0.0,0.0
19/06/2025,75,Đồng Nai,26068,Phường Hóa An,58855982.0,0.0,0.0
19/06/2025,75,Đồng Nai,26095,Phường Suối Tre,864815532.2,0.0,0.0
19/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,496862157.0,0.0,0.0
19/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,289447051.0,0.0,0.0
19/06/2025,75,Đồng Nai,26296,Xã An Viễn,40414428.0,0.0,0.0
19/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,0.0
19/06/2025,75,Đồng Nai,26311,Xã Quang Trung,48126876.0,0.0,0.0
19/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,5235614.0,0.0,0.0
19/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,126338541.0,0.0,0.0
19/06/2025,75,Đồng Nai,26362,Xã Sông Ray,23147193.0,0.0,0.0
19/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,297526034.6,0.0,0.0
19/06/2025,75,Đồng Nai,26374,Phường Tam Phước,36997425.0,0.0,0.0
19/06/2025,75,Đồng Nai,26377,Phường Phước Tân,60356844.0,0.0,0.0
19/06/2025,75,Đồng Nai,26416,Xã Phước Bình,7146971.0,0.0,0.0
19/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,306642017.0,0.0,0.0
19/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,22391560.0,0.0,0.0
19/07/2025,75,Đồng Nai,25996,Phường Tân Phong,6729122.0,0.0,0.0
19/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0
19/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,262739302.0,0.0,0.0
19/07/2025,75,Đồng Nai,26068,Phường Hóa An,42012994.0,0.0,0.0
19/07/2025,75,Đồng Nai,26095,Phường Suối Tre,314294333.7,0.0,0.0
19/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,51772022.0,0.0,0.0
19/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,109000486.0,0.0,0.0
19/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,146105498.0,0.0,0.0
19/07/2025,75,Đồng Nai,26296,Xã An Viễn,21736948.0,0.0,0.0
19/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,4087644.0,0.0,0.0
19/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,19325079.0,0.0,0.0
19/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,87577537.2,0.0,0.0
19/07/2025,75,Đồng Nai,26374,Phường Tam Phước,552280.0,0.0,0.0
19/07/2025,75,Đồng Nai,26416,Xã Phước Bình,1026500.0,0.0,0.0
19/07/2025,75,Đồng Nai,26452,Xã Suối Cát,11425172.0,0.0,0.0
19/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,82181085.0,0.0,0.0
19/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,32055512.0,0.0,0.0
19/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,38281209.0,0.0,0.0
19/08/2025,75,Đồng Nai,25996,Phường Tân Phong,136745225.84,0.0,0.0
19/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,8674405.0,0.0,0.0
19/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,152030943.55,0.0,0.0
19/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,416512571.0,0.0,0.0
19/08/2025,75,Đồng Nai,26068,Phường Hóa An,34980416.0,0.0,0.0
19/08/2025,75,Đồng Nai,26095,Phường Suối Tre,851553068.5,0.0,0.0
19/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,44620663.0,0.0,0.0
19/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,563541440.56,0.0,0.0
19/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,170802767.0,0.0,0.0
19/08/2025,75,Đồng Nai,26296,Xã An Viễn,17931151.0,0.0,0.0
