Ngày,Mã tỉnh,Tên tỉnh,Mã phường,Tên phường,Số ca chuyển tuyến,Số ca vượt tuyến,Lượt điều trị,Lượt tái khám,Lượt KCB BHYT,Số ca mắc mới
14/07/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,260.0,0.0,260.0,0.0
14/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,462.0,0.0,462.0,0.0
14/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,71.0,0.0,71.0,0.0
14/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,24.0,0.0,24.0,0.0
14/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,683.0,0.0,683.0,0.0
14/07/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,109.0,0.0,109.0,0.0
14/07/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,253.0,0.0,253.0,0.0
14/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,71.0,0.0,71.0,0.0
14/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,29.0,0.0,29.0,0.0
14/07/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,51.0,0.0,51.0,0.0
14/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,31.0,0.0,31.0,0.0
14/07/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,30.0,0.0,30.0,0.0
14/07/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,35.0,0.0,35.0,0.0
14/07/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,1.0,32.0,1.0,0.0
14/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,3.0,0.0,3.0,0.0
14/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,61.0,0.0,61.0,0.0
14/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,513.0,86.0,513.0,0.0
14/08/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,316.0,0.0,59.0,0.0
14/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,91.0,0.0,91.0,0.0
14/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,4.0,0.0,4.0,0.0
14/08/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,58.0,0.0,58.0,0.0
14/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,993.0,0.0,993.0,0.0
14/08/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,148.0,0.0,148.0,0.0
14/08/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,1224.0,0.0,1224.0,0.0
14/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,109.0,0.0,109.0,0.0
14/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,726.0,0.0,726.0,0.0
14/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,567.0,0.0,567.0,0.0
14/08/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,2.0,0.0,2.0,0.0
14/08/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,166.0,0.0,166.0,0.0
14/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,92.0,0.0,92.0,0.0
14/08/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,99.0,0.0,99.0,0.0
14/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,167.0,0.0,167.0,0.0
14/08/2025,75,Đồng Nai,26389,Xã Long Đức,0.0,0.0,5.0,0.0,5.0,0.0
14/08/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,104.0,0.0,104.0,0.0
14/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,3.0,0.0,3.0,0.0
14/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,71.0,0.0,71.0,0.0
14/09/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,74.0,0.0,0.0
14/09/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,0.0,4.0,0.0,0.0
14/10/2024,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,1.0,0.0,1.0,1.0
14/11/2023,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,1.0,0.0,1.0,1.0
14/12/2024,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,1.0,0.0,1.0,1.0
15/01/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,2.0,0.0,2.0,2.0
15/01/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,1.0,0.0,1.0,1.0
15/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,483.0,0.0,483.0,483.0
15/01/2025,75,Đồng Nai,26452,Xã Suối Cát,35.0,0.0,638.0,69.0,638.0,638.0
15/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,64.0,0.0,64.0,64.0
15/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,10.0,0.0,10.0,10.0
15/02/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,86.0,4.0,86.0,86.0
15/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,57.0,0.0,57.0,57.0
15/03/2025,75,Đồng Nai,26254,Xã Cây Gáo,0.0,0.0,32.0,0.0,32.0,32.0
15/03/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,2.0,0.0,2.0,2.0
15/03/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,79.0,6.0,79.0,79.0
15/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,84.0,27.0,84.0,84.0
15/04/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,72.0,0.0,72.0,72.0
15/04/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,11.0,0.0,11.0,11.0
15/04/2025,75,Đồng Nai,26095,Phường Suối Tre,12.0,0.0,1442.0,0.0,1442.0,1442.0
15/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,398.0,0.0,398.0,398.0
15/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,321.0,0.0,321.0,321.0
15/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,497.0,0.0,497.0,497.0
15/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,9.0,0.0,460.0,0.0,460.0,460.0
15/04/2025,75,Đồng Nai,26275,Xã Tây Hoà,0.0,0.0,8.0,0.0,8.0,8.0
15/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,571.0,0.0,571.0,571.0
15/04/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,3.0,0.0,3.0,3.0
15/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,541.0,0.0,541.0,541.0
15/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,32.0,0.0,32.0,32.0
15/04/2025,75,Đồng Nai,26452,Xã Suối Cát,12.0,0.0,642.0,98.0,642.0,642.0
15/04/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,3.0,0.0,0.0,3.0
15/04/2025,75,Đồng Nai,26470,Xã Phước Thiền,0.0,0.0,1.0,0.0,1.0,1.0
15/04/2025,75,Đồng Nai,26485,Xã Phú Hội,0.0,0.0,58.0,0.0,58.0,58.0
15/05/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,27.0,0.0,0.0
15/05/2025,75,Đồng Nai,25996,Phường Tân Phong,4.0,0.0,229.0,0.0,229.0,229.0
15/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,12.0,0.0,12.0,12.0
15/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,115.0,0.0,115.0,115.0
15/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,520.0,9.0,520.0,520.0
15/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,184.0,0.0,156.0,184.0
15/05/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,1293.0,0.0,1293.0,1293.0
15/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,526.0,0.0,526.0,526.0
15/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,2.0,0.0,2.0,2.0
15/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,640.0,0.0,640.0,640.0
15/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,5.0,0.0,540.0,0.0,540.0,540.0
15/05/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1.0,0.0,21.0,0.0,21.0,21.0
15/05/2025,75,Đồng Nai,26311,Xã Quang Trung,4.0,0.0,118.0,0.0,118.0,118.0
15/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,1.0,0.0,84.0,0.0,84.0,84.0
15/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,56.0,0.0,56.0,56.0
15/05/2025,75,Đồng Nai,26362,Xã Sông Ray,3.0,0.0,116.0,0.0,116.0,116.0
15/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,524.0,0.0,524.0,524.0
15/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,142.0,0.0,142.0,142.0
15/05/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,49.0,0.0,49.0,49.0
15/05/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,6.0,0.0,6.0,6.0
15/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,33.0,89.0,33.0,33.0
15/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,385.0,0.0,385.0,385.0
15/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,64.0,0.0,64.0,64.0
15/06/2025,75,Đồng Nai,25996,Phường Tân Phong,4.0,0.0,260.0,0.0,260.0,260.0
15/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,96.0,8.0,96.0,96.0
15/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,13.0,0.0,13.0,13.0
15/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,252.0,0.0,252.0,252.0
15/06/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,107.0,0.0,100.0,107.0
15/06/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,575.0,0.0,575.0,575.0
15/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,134.0,0.0,134.0,134.0
15/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,3.0,0.0,698.0,0.0,698.0,698.0
15/06/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,116.0,0.0,116.0,116.0
15/06/2025,75,Đồng Nai,26311,Xã Quang Trung,1.0,0.0,83.0,0.0,83.0,83.0
15/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,31.0,0.0,31.0,31.0
15/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,53.0,0.0,53.0,53.0
15/06/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,10.0,0.0,10.0,10.0
15/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,3.0,0.0,290.0,0.0,290.0,290.0
15/06/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,58.0,0.0,58.0,58.0
15/06/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,3.0,0.0,3.0,3.0
15/06/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,15.0,0.0,15.0,15.0
15/06/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,21.0,67.0,21.0,21.0
15/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,842.0,0.0,842.0,842.0
15/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,81.0,0.0,81.0,81.0
15/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,22.0,0.0,0.0
15/07/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,259.0,0.0,259.0,0.0
15/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,93.0,0.0,93.0,0.0
15/07/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,43.0,0.0,43.0,0.0
15/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,86.0,0.0,86.0,0.0
15/07/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,290.0,0.0,290.0,0.0
15/07/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,822.0,0.0,822.0,0.0
15/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,409.0,0.0,409.0,0.0
15/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,53.0,0.0,53.0,0.0
15/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,125.0,0.0,125.0,0.0
15/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,684.0,0.0,684.0,0.0
15/07/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,77.0,0.0,77.0,0.0
15/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,61.0,0.0,61.0,0.0
15/07/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,175.0,0.0,175.0,0.0
15/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,44.0,0.0,44.0,0.0
15/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,25.0,0.0,25.0,0.0
15/07/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,60.0,0.0,60.0,0.0
15/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,228.0,0.0,228.0,0.0
15/07/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,9.0,0.0,9.0,0.0
15/07/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,46.0,0.0,46.0,0.0
15/07/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,2.0,10.0,2.0,0.0
15/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,2.0,0.0,2.0,0.0
15/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,48.0,0.0,48.0,0.0
15/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,212.0,0.0,212.0,0.0
15/08/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,365.0,0.0,68.0,0.0
15/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,75.0,0.0,75.0,0.0
15/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,8.0,0.0,8.0,0.0
15/08/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,44.0,0.0,44.0,0.0
15/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,894.0,0.0,894.0,0.0
15/08/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,164.0,0.0,164.0,0.0
15/08/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,1109.0,0.0,1108.0,0.0
15/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,105.0,0.0,105.0,0.0
15/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,658.0,0.0,658.0,0.0
15/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,653.0,0.0,653.0,0.0
15/08/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,9.0,0.0,9.0,0.0
15/08/2025,75,Đồng Nai,26311,Xã Quang Trung,0.0,0.0,178.0,0.0,178.0,0.0
15/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,90.0,0.0,90.0,0.0
15/08/2025,75,Đồng Nai,26362,Xã Sông Ray,0.0,0.0,95.0,0.0,95.0,0.0
15/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,608.0,0.0,608.0,0.0
15/08/2025,75,Đồng Nai,26389,Xã Long Đức,0.0,0.0,56.0,0.0,56.0,0.0
15/08/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,89.0,0.0,89.0,0.0
15/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,315.0,0.0,315.0,0.0
15/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,84.0,0.0,84.0,0.0
15/09/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,0.0,105.0,0.0,0.0
16/01/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,41.0,0.0,41.0,41.0
16/01/2025,75,Đồng Nai,26080,Phường Xuân An,0.0,0.0,1.0,0.0,1.0,1.0
16/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,635.0,0.0,635.0,635.0
16/01/2025,75,Đồng Nai,26452,Xã Suối Cát,26.0,0.0,670.0,84.0,670.0,670.0
16/02/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,2.0,0.0,2.0,2.0
16/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,88.0,0.0,88.0,88.0
16/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,58.0,0.0,58.0,58.0
16/02/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,70.0,108.0,70.0,70.0
16/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,228.0,0.0,228.0,228.0
16/03/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,53.0,156.0,53.0,53.0
16/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,286.0,12.0,286.0,286.0
16/04/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,63.0,0.0,63.0,63.0
16/04/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,3.0,0.0,3.0,3.0
16/04/2025,75,Đồng Nai,26095,Phường Suối Tre,14.0,0.0,1133.0,0.0,1133.0,1133.0
16/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,38.0,0.0,38.0,38.0
16/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,666.0,0.0,666.0,666.0
16/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,0.0,0.0,323.0,0.0,323.0,323.0
16/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,7.0,0.0,455.0,0.0,455.0,455.0
16/04/2025,75,Đồng Nai,26275,Xã Tây Hoà,0.0,0.0,1.0,0.0,1.0,1.0
16/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,515.0,0.0,515.0,515.0
16/04/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,0.0,0.0,2.0,0.0,2.0,2.0
16/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,440.0,0.0,440.0,440.0
16/04/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,42.0,0.0,42.0,42.0
16/04/2025,75,Đồng Nai,26452,Xã Suối Cát,17.0,0.0,640.0,111.0,640.0,640.0
16/05/2025,75,Đồng Nai,25996,Phường Tân Phong,8.0,0.0,280.0,0.0,280.0,280.0
16/05/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,15.0,0.0,15.0,15.0
16/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,113.0,0.0,113.0,113.0
16/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,548.0,2.0,548.0,548.0
16/05/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,1.0,0.0,1.0,1.0
16/05/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,143.0,0.0,127.0,143.0
16/05/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,1008.0,0.0,1008.0,1008.0
16/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,384.0,0.0,384.0,384.0
16/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,1.0,0.0,1.0,1.0
16/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,540.0,0.0,540.0,540.0
16/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,8.0,0.0,586.0,0.0,586.0,586.0
16/05/2025,75,Đồng Nai,26299,Xã Gia Tân 1,9.0,0.0,408.0,0.0,408.0,408.0
16/05/2025,75,Đồng Nai,26311,Xã Quang Trung,6.0,0.0,161.0,0.0,161.0,161.0
16/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,93.0,0.0,93.0,93.0
16/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,556.0,0.0,556.0,556.0
16/05/2025,75,Đồng Nai,26362,Xã Sông Ray,4.0,0.0,105.0,0.0,105.0,105.0
16/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,478.0,0.0,478.0,478.0
16/05/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,13.0,0.0,13.0,13.0
16/05/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,37.0,0.0,37.0,37.0
16/05/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,6.0,0.0,6.0,6.0
16/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,0.0,0.0,65.0,0.0,65.0,65.0
16/05/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,44.0,3.0,44.0,44.0
16/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,367.0,0.0,367.0,367.0
16/05/2025,75,Đồng Nai,26479,Thị Trấn Hiệp Phước,0.0,0.0,5.0,0.0,0.0,5.0
16/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,56.0,0.0,56.0,56.0
16/06/2025,75,Đồng Nai,25996,Phường Tân Phong,13.0,0.0,417.0,0.0,417.0,417.0
16/06/2025,75,Đồng Nai,25999,Phường Tân Biên,0.0,0.0,5.0,0.0,5.0,5.0
16/06/2025,75,Đồng Nai,26002,Phường Hố Nai,4.0,0.0,27.0,0.0,27.0,27.0
16/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,0.0,0.0,321.0,5.0,321.0,321.0
16/06/2025,75,Đồng Nai,26020,Phường Long Bình,0.0,0.0,54.0,0.0,54.0,54.0
16/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,644.0,6.0,644.0,644.0
16/06/2025,75,Đồng Nai,26050,Phường An Bình,0.0,0.0,42.0,0.0,42.0,42.0
16/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,3.0,0.0,2035.0,0.0,2034.0,2034.0
16/06/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,258.0,0.0,210.0,258.0
16/06/2025,75,Đồng Nai,26095,Phường Suối Tre,2.0,0.0,1563.0,0.0,1563.0,1563.0
16/06/2025,75,Đồng Nai,26170,Thị Trấn Vĩnh An,0.0,0.0,1.0,0.0,1.0,1.0
16/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,381.0,0.0,381.0,381.0
16/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,14.0,0.0,1004.0,0.0,1004.0,1004.0
16/06/2025,75,Đồng Nai,26296,Xã An Viễn,1.0,0.0,133.0,0.0,133.0,133.0
16/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,1.0,0.0,39.0,0.0,39.0,39.0
16/06/2025,75,Đồng Nai,26311,Xã Quang Trung,4.0,0.0,225.0,0.0,225.0,225.0
16/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,123.0,0.0,123.0,123.0
16/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,669.0,0.0,669.0,669.0
16/06/2025,75,Đồng Nai,26362,Xã Sông Ray,2.0,0.0,152.0,0.0,152.0,152.0
16/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,5.0,0.0,642.0,0.0,642.0,642.0
16/06/2025,75,Đồng Nai,26374,Phường Tam Phước,0.0,0.0,181.0,0.0,181.0,181.0
16/06/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,39.0,0.0,39.0,39.0
16/06/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,30.0,0.0,30.0,30.0
16/06/2025,75,Đồng Nai,26452,Xã Suối Cát,29.0,0.0,786.0,46.0,785.0,785.0
16/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,1290.0,0.0,1290.0,1290.0
16/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,0.0,0.0,96.0,0.0,96.0,96.0
16/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,0.0,0.0,136.0,16.0,136.0,0.0
16/07/2025,75,Đồng Nai,25996,Phường Tân Phong,0.0,0.0,16.0,0.0,16.0,0.0
16/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,0.0,0.0,0.0,1.0,0.0,0.0
16/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,0.0,0.0,84.0,0.0,84.0,0.0
16/07/2025,75,Đồng Nai,26068,Phường Hóa An,0.0,0.0,24.0,0.0,24.0,0.0
16/07/2025,75,Đồng Nai,26095,Phường Suối Tre,0.0,0.0,815.0,0.0,815.0,0.0
16/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,0.0,0.0,357.0,0.0,357.0,0.0
16/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,0.0,0.0,57.0,0.0,57.0,0.0
16/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,0.0,0.0,265.0,0.0,265.0,0.0
16/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,0.0,0.0,938.0,0.0,938.0,0.0
16/07/2025,75,Đồng Nai,26296,Xã An Viễn,0.0,0.0,73.0,0.0,73.0,0.0
16/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,0.0,0.0,47.0,0.0,47.0,0.0
16/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,0.0,0.0,98.0,0.0,98.0,0.0
16/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,0.0,0.0,18.0,0.0,18.0,0.0
16/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,0.0,0.0,31.0,0.0,31.0,0.0
16/07/2025,75,Đồng Nai,26377,Phường Phước Tân,0.0,0.0,31.0,0.0,31.0,0.0
16/07/2025,75,Đồng Nai,26416,Xã Phước Bình,0.0,0.0,48.0,0.0,48.0,0.0
16/07/2025,75,Đồng Nai,26452,Xã Suối Cát,0.0,0.0,4.0,2.0,4.0,0.0
16/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,0.0,0.0,327.0,0.0,327.0,0.0
