Ngày,Mã tỉnh,Tên tỉnh,Mã phường,Tên phường,Lượt khám chữa bệnh
04/04/2025,75,Đồng Nai,25993,Phường Trảng Dài,71
04/04/2025,75,Đồng Nai,25996,Phường Tân Phong,72
04/04/2025,75,Đồng Nai,25999,Phường Tân Biên,13
04/04/2025,75,Đồng Nai,26095,Phường Suối Tre,71
04/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,366
04/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,35
04/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,396
04/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,423
04/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,550
04/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,15
04/04/2025,75,Đồng Nai,26377,Phường Phước Tân,11
04/04/2025,75,Đồng Nai,26452,Xã Suối Cát,688
04/04/2025,75,Đồng Nai,26485,Xã Phú Hội,1
04/05/2025,75,Đồng Nai,25996,Phường Tân Phong,197
04/05/2025,75,Đồng Nai,25999,Phường Tân Biên,2
04/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,53
04/05/2025,75,Đồng Nai,26068,Phường Hóa An,98
04/05/2025,75,Đồng Nai,26095,Phường Suối Tre,536
04/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,114
04/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,54
04/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,128
04/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,80
04/05/2025,75,Đồng Nai,26362,Xã Sông Ray,13
04/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,73
04/05/2025,75,Đồng Nai,26374,Phường Tam Phước,5
04/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,22
04/05/2025,75,Đồng Nai,26452,Xã Suối Cát,37
04/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,252
04/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,91
04/06/2025,75,Đồng Nai,25996,Phường Tân Phong,108
04/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,81
04/06/2025,75,Đồng Nai,26020,Phường Long Bình,66
04/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,452
04/06/2025,75,Đồng Nai,26050,Phường An Bình,78
04/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,10
04/06/2025,75,Đồng Nai,26068,Phường Hóa An,175
04/06/2025,75,Đồng Nai,26095,Phường Suối Tre,1090
04/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,470
04/06/2025,75,Đồng Nai,26239,Xã Túc Trưng,98
04/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,605
04/06/2025,75,Đồng Nai,26296,Xã An Viễn,19
04/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,33
04/06/2025,75,Đồng Nai,26311,Xã Quang Trung,30
04/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,77
04/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,588
04/06/2025,75,Đồng Nai,26362,Xã Sông Ray,88
04/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,530
04/06/2025,75,Đồng Nai,26374,Phường Tam Phước,74
04/06/2025,75,Đồng Nai,26377,Phường Phước Tân,40
04/06/2025,75,Đồng Nai,26416,Xã Phước Bình,59
04/06/2025,75,Đồng Nai,26452,Xã Suối Cát,616
04/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,322
04/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,61
04/07/2021,75,Đồng Nai,26248,Thị Trấn Trảng Bom,2
04/07/2024,75,Đồng Nai,26035,Phường Tam Hòa,5
04/07/2024,75,Đồng Nai,26206,Thị Trấn Định Quán,21
04/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,19
04/07/2025,75,Đồng Nai,25996,Phường Tân Phong,92
04/07/2025,75,Đồng Nai,26002,Phường Hố Nai,33
04/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,80
04/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,101
04/07/2025,75,Đồng Nai,26050,Phường An Bình,94
04/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,2
04/07/2025,75,Đồng Nai,26068,Phường Hóa An,280
04/07/2025,75,Đồng Nai,26095,Phường Suối Tre,961
04/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,343
04/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,4
04/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,246
04/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,974
04/07/2025,75,Đồng Nai,26275,Xã Tây Hoà,138
04/07/2025,75,Đồng Nai,26296,Xã An Viễn,72
04/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,67
04/07/2025,75,Đồng Nai,26311,Xã Quang Trung,159
04/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,91
04/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,24
04/07/2025,75,Đồng Nai,26362,Xã Sông Ray,61
04/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,475
04/07/2025,75,Đồng Nai,26374,Phường Tam Phước,70
04/07/2025,75,Đồng Nai,26377,Phường Phước Tân,46
04/07/2025,75,Đồng Nai,26416,Xã Phước Bình,66
04/07/2025,75,Đồng Nai,26452,Xã Suối Cát,2
04/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,1184
04/07/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,70
04/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,312
04/08/2025,75,Đồng Nai,25996,Phường Tân Phong,662
04/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,131
04/08/2025,75,Đồng Nai,26029,Phường Thống Nhất,521
04/08/2025,75,Đồng Nai,26050,Phường An Bình,53
04/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1250
04/08/2025,75,Đồng Nai,26068,Phường Hóa An,203
04/08/2025,75,Đồng Nai,26095,Phường Suối Tre,2442
04/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,255
04/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,708
04/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,759
04/08/2025,75,Đồng Nai,26296,Xã An Viễn,155
04/08/2025,75,Đồng Nai,26311,Xã Quang Trung,226
04/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,67
04/08/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,1
04/08/2025,75,Đồng Nai,26362,Xã Sông Ray,148
04/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,505
04/08/2025,75,Đồng Nai,26374,Phường Tam Phước,134
04/08/2025,75,Đồng Nai,26416,Xã Phước Bình,109
04/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,4
04/09/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
04/09/2025,75,Đồng Nai,25993,Phường Trảng Dài,247
04/09/2025,75,Đồng Nai,25996,Phường Tân Phong,310
04/09/2025,75,Đồng Nai,26017,Phường Tam Hiệp,109
04/09/2025,75,Đồng Nai,26029,Phường Thống Nhất,440
04/09/2025,75,Đồng Nai,26050,Phường An Bình,45
04/09/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1052
04/09/2025,75,Đồng Nai,26068,Phường Hóa An,230
04/09/2025,75,Đồng Nai,26095,Phường Suối Tre,1416
04/09/2025,75,Đồng Nai,26188,Xã Thạnh Phú,143
04/09/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,761
04/09/2025,75,Đồng Nai,26272,Xã Hố Nai 3,22
04/09/2025,75,Đồng Nai,26311,Xã Quang Trung,187
04/09/2025,75,Đồng Nai,26317,Xã Hưng Lộc,102
04/09/2025,75,Đồng Nai,26362,Xã Sông Ray,111
04/09/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,653
04/09/2025,75,Đồng Nai,26389,Xã Long Đức,38
04/09/2025,75,Đồng Nai,26416,Xã Phước Bình,93
04/09/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,424
04/09/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,10
04/10/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,2
05/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,61
05/01/2025,75,Đồng Nai,26452,Xã Suối Cát,59
05/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,46
05/02/2025,75,Đồng Nai,26026,Phường Tân Mai,657
05/02/2025,75,Đồng Nai,26029,Phường Thống Nhất,1
05/02/2025,75,Đồng Nai,26080,Phường Xuân An,1
05/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,116
05/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,489
05/02/2025,75,Đồng Nai,26452,Xã Suối Cát,661
05/03/2025,75,Đồng Nai,25996,Phường Tân Phong,4
05/03/2025,75,Đồng Nai,26026,Phường Tân Mai,29
05/03/2025,75,Đồng Nai,26080,Phường Xuân An,3
05/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,440
05/03/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,1
05/03/2025,75,Đồng Nai,26452,Xã Suối Cát,619
05/03/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,2
05/04/2025,75,Đồng Nai,25999,Phường Tân Biên,8
05/04/2025,75,Đồng Nai,26095,Phường Suối Tre,84
05/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,98
05/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,25
05/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,30
05/04/2025,75,Đồng Nai,26272,Xã Hố Nai 3,319
05/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,152
05/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,13
05/04/2025,75,Đồng Nai,26377,Phường Phước Tân,3
05/04/2025,75,Đồng Nai,26440,Xã Xuân Trường,14
05/04/2025,75,Đồng Nai,26452,Xã Suối Cát,86
05/04/2025,75,Đồng Nai,26485,Xã Phú Hội,3
05/05/2025,75,Đồng Nai,25993,Phường Trảng Dài,251
05/05/2025,75,Đồng Nai,25996,Phường Tân Phong,144
05/05/2025,75,Đồng Nai,25999,Phường Tân Biên,9
05/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,142
05/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,573
05/05/2025,75,Đồng Nai,26068,Phường Hóa An,193
05/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1661
05/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,571
05/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,51
05/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,304
05/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,334
05/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,874
05/05/2025,75,Đồng Nai,26362,Xã Sông Ray,141
05/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,581
05/05/2025,75,Đồng Nai,26374,Phường Tam Phước,37
05/05/2025,75,Đồng Nai,26377,Phường Phước Tân,48
05/05/2025,75,Đồng Nai,26383,Xã An Phước,1
05/05/2025,75,Đồng Nai,26416,Xã Phước Bình,7
05/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,85
05/05/2025,75,Đồng Nai,26452,Xã Suối Cát,927
05/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,396
05/05/2025,75,Đồng Nai,26485,Xã Phú Hội,1
05/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,93
05/06/2025,75,Đồng Nai,25996,Phường Tân Phong,375
05/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,70
05/06/2025,75,Đồng Nai,26020,Phường Long Bình,75
05/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,393
05/06/2025,75,Đồng Nai,26050,Phường An Bình,48
05/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,61
05/06/2025,75,Đồng Nai,26068,Phường Hóa An,272
05/06/2025,75,Đồng Nai,26095,Phường Suối Tre,1222
05/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,505
05/06/2025,75,Đồng Nai,26239,Xã Túc Trưng,121
05/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,493
05/06/2025,75,Đồng Nai,26296,Xã An Viễn,106
05/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,27
05/06/2025,75,Đồng Nai,26311,Xã Quang Trung,143
05/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,90
05/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,983
05/06/2025,75,Đồng Nai,26362,Xã Sông Ray,120
05/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,557
05/06/2025,75,Đồng Nai,26374,Phường Tam Phước,8
05/06/2025,75,Đồng Nai,26377,Phường Phước Tân,27
05/06/2025,75,Đồng Nai,26416,Xã Phước Bình,75
05/06/2025,75,Đồng Nai,26452,Xã Suối Cát,646
05/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,332
05/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,74
05/07/2024,75,Đồng Nai,26035,Phường Tam Hòa,26
05/07/2024,75,Đồng Nai,26206,Thị Trấn Định Quán,267
05/07/2025,75,Đồng Nai,25993,Phường Trảng Dài,1
05/07/2025,75,Đồng Nai,25996,Phường Tân Phong,386
05/07/2025,75,Đồng Nai,26017,Phường Tam Hiệp,68
05/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,359
05/07/2025,75,Đồng Nai,26050,Phường An Bình,50
05/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,7
05/07/2025,75,Đồng Nai,26068,Phường Hóa An,113
05/07/2025,75,Đồng Nai,26095,Phường Suối Tre,116
05/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,116
05/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,3
05/07/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,108
05/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,1240
05/07/2025,75,Đồng Nai,26296,Xã An Viễn,10
05/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,51
05/07/2025,75,Đồng Nai,26311,Xã Quang Trung,133
05/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,99
05/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,13
05/07/2025,75,Đồng Nai,26362,Xã Sông Ray,128
05/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,104
05/07/2025,75,Đồng Nai,26374,Phường Tam Phước,105
05/07/2025,75,Đồng Nai,26377,Phường Phước Tân,3
05/07/2025,75,Đồng Nai,26416,Xã Phước Bình,76
05/07/2025,75,Đồng Nai,26452,Xã Suối Cát,1
05/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,733
05/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,228
05/08/2025,75,Đồng Nai,25996,Phường Tân Phong,352
05/08/2025,75,Đồng Nai,26017,Phường Tam Hiệp,84
05/08/2025,75,Đồng Nai,26050,Phường An Bình,37
05/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,955
05/08/2025,75,Đồng Nai,26068,Phường Hóa An,139
05/08/2025,75,Đồng Nai,26095,Phường Suối Tre,484
05/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,123
05/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,675
05/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,1003
05/08/2025,75,Đồng Nai,26296,Xã An Viễn,149
05/08/2025,75,Đồng Nai,26311,Xã Quang Trung,163
05/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,63
05/08/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,352
05/08/2025,75,Đồng Nai,26362,Xã Sông Ray,101
05/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,360
05/08/2025,75,Đồng Nai,26416,Xã Phước Bình,87
05/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,2
05/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,4
05/09/2025,75,Đồng Nai,25993,Phường Trảng Dài,103
05/09/2025,75,Đồng Nai,25996,Phường Tân Phong,52
05/09/2025,75,Đồng Nai,26017,Phường Tam Hiệp,101
05/09/2025,75,Đồng Nai,26029,Phường Thống Nhất,101
05/09/2025,75,Đồng Nai,26050,Phường An Bình,33
05/09/2025,75,Đồng Nai,26056,Phường Long Bình Tân,921
05/09/2025,75,Đồng Nai,26068,Phường Hóa An,167
05/09/2025,75,Đồng Nai,26095,Phường Suối Tre,1228
05/09/2025,75,Đồng Nai,26188,Xã Thạnh Phú,130
05/09/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,754
05/09/2025,75,Đồng Nai,26272,Xã Hố Nai 3,136
05/09/2025,75,Đồng Nai,26296,Xã An Viễn,81
05/09/2025,75,Đồng Nai,26311,Xã Quang Trung,143
05/09/2025,75,Đồng Nai,26362,Xã Sông Ray,108
05/09/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,675
05/09/2025,75,Đồng Nai,26389,Xã Long Đức,53
05/09/2025,75,Đồng Nai,26416,Xã Phước Bình,93
05/09/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,339
05/09/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,90
05/12/2023,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
05/12/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
06/01/2025,75,Đồng Nai,26080,Phường Xuân An,1
06/01/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,668
06/01/2025,75,Đồng Nai,26452,Xã Suối Cát,790
06/02/2025,75,Đồng Nai,25993,Phường Trảng Dài,57
06/02/2025,75,Đồng Nai,26026,Phường Tân Mai,412
06/02/2025,75,Đồng Nai,26080,Phường Xuân An,4
06/02/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,126
06/02/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,554
06/02/2025,75,Đồng Nai,26452,Xã Suối Cát,656
06/02/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,2
06/03/2024,75,Đồng Nai,26248,Thị Trấn Trảng Bom,2
06/03/2025,75,Đồng Nai,26026,Phường Tân Mai,104
06/03/2025,75,Đồng Nai,26080,Phường Xuân An,1
06/03/2025,75,Đồng Nai,26095,Phường Suối Tre,2
06/03/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,533
06/03/2025,75,Đồng Nai,26452,Xã Suối Cát,633
06/03/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,2
06/04/2025,75,Đồng Nai,25999,Phường Tân Biên,7
06/04/2025,75,Đồng Nai,26026,Phường Tân Mai,1
06/04/2025,75,Đồng Nai,26095,Phường Suối Tre,103
06/04/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,15
06/04/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,26
06/04/2025,75,Đồng Nai,26248,Thị Trấn Trảng Bom,40
06/04/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,15
06/04/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,9
06/04/2025,75,Đồng Nai,26377,Phường Phước Tân,3
06/04/2025,75,Đồng Nai,26452,Xã Suối Cát,63
06/05/2025,75,Đồng Nai,25993,Phường Trảng Dài,303
06/05/2025,75,Đồng Nai,25996,Phường Tân Phong,283
06/05/2025,75,Đồng Nai,25999,Phường Tân Biên,5
06/05/2025,75,Đồng Nai,26017,Phường Tam Hiệp,111
06/05/2025,75,Đồng Nai,26029,Phường Thống Nhất,521
06/05/2025,75,Đồng Nai,26056,Phường Long Bình Tân,2
06/05/2025,75,Đồng Nai,26068,Phường Hóa An,168
06/05/2025,75,Đồng Nai,26095,Phường Suối Tre,1532
06/05/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,527
06/05/2025,75,Đồng Nai,26188,Xã Thạnh Phú,30
06/05/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,613
06/05/2025,75,Đồng Nai,26272,Xã Hố Nai 3,624
06/05/2025,75,Đồng Nai,26317,Xã Hưng Lộc,10
06/05/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,667
06/05/2025,75,Đồng Nai,26362,Xã Sông Ray,114
06/05/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,544
06/05/2025,75,Đồng Nai,26374,Phường Tam Phước,26
06/05/2025,75,Đồng Nai,26377,Phường Phước Tân,30
06/05/2025,75,Đồng Nai,26416,Xã Phước Bình,4
06/05/2025,75,Đồng Nai,26440,Xã Xuân Trường,66
06/05/2025,75,Đồng Nai,26449,Xã Xuân Tâm,1
06/05/2025,75,Đồng Nai,26452,Xã Suối Cát,765
06/05/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,377
06/05/2025,75,Đồng Nai,26485,Xã Phú Hội,1
06/05/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,68
06/06/2022,75,Đồng Nai,26248,Thị Trấn Trảng Bom,1
06/06/2025,75,Đồng Nai,25996,Phường Tân Phong,567
06/06/2025,75,Đồng Nai,26017,Phường Tam Hiệp,93
06/06/2025,75,Đồng Nai,26020,Phường Long Bình,56
06/06/2025,75,Đồng Nai,26029,Phường Thống Nhất,108
06/06/2025,75,Đồng Nai,26050,Phường An Bình,34
06/06/2025,75,Đồng Nai,26056,Phường Long Bình Tân,43
06/06/2025,75,Đồng Nai,26068,Phường Hóa An,274
06/06/2025,75,Đồng Nai,26095,Phường Suối Tre,963
06/06/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,1
06/06/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,385
06/06/2025,75,Đồng Nai,26239,Xã Túc Trưng,85
06/06/2025,75,Đồng Nai,26272,Xã Hố Nai 3,195
06/06/2025,75,Đồng Nai,26296,Xã An Viễn,99
06/06/2025,75,Đồng Nai,26299,Xã Gia Tân 1,32
06/06/2025,75,Đồng Nai,26311,Xã Quang Trung,18
06/06/2025,75,Đồng Nai,26317,Xã Hưng Lộc,76
06/06/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,561
06/06/2025,75,Đồng Nai,26362,Xã Sông Ray,132
06/06/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,639
06/06/2025,75,Đồng Nai,26374,Phường Tam Phước,161
06/06/2025,75,Đồng Nai,26377,Phường Phước Tân,43
06/06/2025,75,Đồng Nai,26416,Xã Phước Bình,87
06/06/2025,75,Đồng Nai,26452,Xã Suối Cát,683
06/06/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,307
06/06/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,64
06/07/2024,75,Đồng Nai,26035,Phường Tam Hòa,42
06/07/2025,75,Đồng Nai,25996,Phường Tân Phong,226
06/07/2025,75,Đồng Nai,26029,Phường Thống Nhất,140
06/07/2025,75,Đồng Nai,26050,Phường An Bình,9
06/07/2025,75,Đồng Nai,26056,Phường Long Bình Tân,5
06/07/2025,75,Đồng Nai,26068,Phường Hóa An,113
06/07/2025,75,Đồng Nai,26095,Phường Suối Tre,397
06/07/2025,75,Đồng Nai,26116,Thị Trấn Tân Phú,75
06/07/2025,75,Đồng Nai,26188,Xã Thạnh Phú,28
06/07/2025,75,Đồng Nai,26272,Xã Hố Nai 3,956
06/07/2025,75,Đồng Nai,26296,Xã An Viễn,7
06/07/2025,75,Đồng Nai,26299,Xã Gia Tân 1,11
06/07/2025,75,Đồng Nai,26311,Xã Quang Trung,110
06/07/2025,75,Đồng Nai,26317,Xã Hưng Lộc,30
06/07/2025,75,Đồng Nai,26326,Thị Trấn Dầu Giây,11
06/07/2025,75,Đồng Nai,26362,Xã Sông Ray,27
06/07/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,112
06/07/2025,75,Đồng Nai,26374,Phường Tam Phước,75
06/07/2025,75,Đồng Nai,26377,Phường Phước Tân,2
06/07/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,626
06/08/2025,75,Đồng Nai,25993,Phường Trảng Dài,672
06/08/2025,75,Đồng Nai,25996,Phường Tân Phong,301
06/08/2025,75,Đồng Nai,26056,Phường Long Bình Tân,1045
06/08/2025,75,Đồng Nai,26068,Phường Hóa An,134
06/08/2025,75,Đồng Nai,26095,Phường Suối Tre,1383
06/08/2025,75,Đồng Nai,26188,Xã Thạnh Phú,94
06/08/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,565
06/08/2025,75,Đồng Nai,26272,Xã Hố Nai 3,1000
06/08/2025,75,Đồng Nai,26296,Xã An Viễn,68
06/08/2025,75,Đồng Nai,26311,Xã Quang Trung,140
06/08/2025,75,Đồng Nai,26317,Xã Hưng Lộc,31
06/08/2025,75,Đồng Nai,26341,Thị Trấn Long Giao,382
06/08/2025,75,Đồng Nai,26362,Xã Sông Ray,73
06/08/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,582
06/08/2025,75,Đồng Nai,26416,Xã Phước Bình,13
06/08/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,2
06/08/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,10
06/09/2025,75,Đồng Nai,26017,Phường Tam Hiệp,100
06/09/2025,75,Đồng Nai,26029,Phường Thống Nhất,390
06/09/2025,75,Đồng Nai,26050,Phường An Bình,44
06/09/2025,75,Đồng Nai,26056,Phường Long Bình Tân,738
06/09/2025,75,Đồng Nai,26068,Phường Hóa An,207
06/09/2025,75,Đồng Nai,26095,Phường Suối Tre,160
06/09/2025,75,Đồng Nai,26188,Xã Thạnh Phú,86
06/09/2025,75,Đồng Nai,26206,Thị Trấn Định Quán,25
06/09/2025,75,Đồng Nai,26272,Xã Hố Nai 3,143
06/09/2025,75,Đồng Nai,26296,Xã An Viễn,1
06/09/2025,75,Đồng Nai,26311,Xã Quang Trung,153
06/09/2025,75,Đồng Nai,26362,Xã Sông Ray,98
06/09/2025,75,Đồng Nai,26368,Thị Trấn Long Thành,184
06/09/2025,75,Đồng Nai,26389,Xã Long Đức,44
06/09/2025,75,Đồng Nai,26455,Xã Xuân Hiệp,358
06/09/2025,75,Đồng Nai,26497,Xã Vĩnh Thanh,6
